review_id,product_id,product_name,brand,marketplace,source_url,raw_text,rating,review_date,review_title,reviewer_name,scraped_at
flipkart_f8fb357e7648c2c24f0a,iqoo_z_11x_5g,iQOO Z11x 5G,iQOO,flipkart,https://www.flipkart.com/iqoo-z11x-5g-prismatic-green-128-gb/product-reviews/itm8278ba39f21e3?pid=MOBHHHHGXWGFFYPM&page=2,Excellent quality,5.0,,Best in the market!,,2026-05-10T09:50:02+00:00
flipkart_853c86c50d15836ba5c3,iqoo_z_11x_5g,iQOO Z11x 5G,iQOO,flipkart,https://www.flipkart.com/iqoo-z11x-5g-prismatic-green-128-gb/product-reviews/itm8278ba39f21e3?pid=MOBHHHHGXWGFFYPM&page=2,Verified Purchase,2,,Helpful,,2026-05-10T09:50:02+00:00
flipkart_df6fd72f52e5bdc31bd3,iqoo_z_11x_5g,iQOO Z11x 5G,iQOO,flipkart,https://www.flipkart.com/iqoo-z11x-5g-prismatic-green-128-gb/product-reviews/itm8278ba39f21e3?pid=MOBHHHHGXWGFFYPM&page=2,Verified Purchase,3,,Helpful,,2026-05-10T09:50:02+00:00
flipkart_438aeeb445c6a585e5d0,iqoo_z_11x_5g,iQOO Z11x 5G,iQOO,flipkart,https://www.flipkart.com/iqoo-z11x-5g-prismatic-green-128-gb/product-reviews/itm8278ba39f21e3?pid=MOBHHHHGXWGFFYPM&page=2,Worst quality camera,3.0,,Worst quality camera,,2026-05-10T09:50:02+00:00
flipkart_a8643b76a35216197a16,iqoo_z_11x_5g,iQOO Z11x 5G,iQOO,flipkart,https://www.flipkart.com/iqoo-z11x-5g-prismatic-green-128-gb/product-reviews/itm8278ba39f21e3?pid=MOBHHHHGXWGFFYPM&page=2,Rajesh (Kutti) Baidya,4,,Helpful,,2026-05-10T09:50:02+00:00
flipkart_066eb191448d23f69b30,iqoo_z_11x_5g,iQOO Z11x 5G,iQOO,flipkart,https://www.flipkart.com/iqoo-z11x-5g-prismatic-green-128-gb/product-reviews/itm8278ba39f21e3?pid=MOBHHHHGXWGFFYPM&page=2,Verified Purchase,4,,· 4 days ago,,2026-05-10T09:50:02+00:00
flipkart_80c7f181782793a43bb8,iqoo_z_11x_5g,iQOO Z11x 5G,iQOO,flipkart,https://www.flipkart.com/iqoo-z11x-5g-prismatic-green-128-gb/product-reviews/itm8278ba39f21e3?pid=MOBHHHHGXWGFFYPM&page=3,Camera quality sound is not good and this phone has not dual speaker and sound is terrifying very bad comparing to vivo and redmi,1.0,,Don't waste your money,,2026-05-10T09:50:07+00:00
flipkart_4f62a7104f084997f011,iqoo_z_11x_5g,iQOO Z11x 5G,iQOO,flipkart,https://www.flipkart.com/iqoo-z11x-5g-prismatic-green-128-gb/product-reviews/itm8278ba39f21e3?pid=MOBHHHHGXWGFFYPM&page=3,cheitei Thounaojam,5,,Helpful,,2026-05-10T09:50:07+00:00
flipkart_634d2fbdd19a16f56a47,iqoo_z_11x_5g,iQOO Z11x 5G,iQOO,flipkart,https://www.flipkart.com/iqoo-z11x-5g-prismatic-green-128-gb/product-reviews/itm8278ba39f21e3?pid=MOBHHHHGXWGFFYPM&page=3,Verified Purchase,5,,· 5 days ago,,2026-05-10T09:50:07+00:00
flipkart_8f20f5ff6dd41bab99e9,iqoo_z_11x_5g,iQOO Z11x 5G,iQOO,flipkart,https://www.flipkart.com/iqoo-z11x-5g-prismatic-green-128-gb/product-reviews/itm8278ba39f21e3?pid=MOBHHHHGXWGFFYPM&page=3,No Amoled screen rest all good,4.0,,Very Good,,2026-05-10T09:50:07+00:00
