review_id,product_id,product_name,brand,marketplace,source_url,raw_text,rating,review_date,review_title,reviewer_name,scraped_at
flipkart_0ecd2020fd141d3f80c4,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT,Helpful for 35,5.0,,This product is very nice 👍🏻,,2026-05-09T22:43:27+00:00
flipkart_32058ba4ba4466b6190b,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT,Very smooth performance and multiple settings in this phone comparing to other phones it's very helpful for better results like ram you can expand by using your phone storege and also sound of this ph...,5.0,,Best in the market!,,2026-05-09T22:43:27+00:00
flipkart_c1f57e0c3945861a7f25,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT,Helpful for 11,4,,Helpful for 11,,2026-05-09T22:43:27+00:00
flipkart_addf795e796fa31b6d84,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=2,Good phone 12.5 k price,4.0,,Good choice,,2026-05-09T22:43:32+00:00
flipkart_0b6b5a9c58c137365b69,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=2,Good phone 12.5 k price,5,,Good phone 12.5 k price,,2026-05-09T22:43:32+00:00
flipkart_0605e4f5812c2f40a179,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=2,Helpful for,3,,Helpful for,,2026-05-09T22:43:32+00:00
flipkart_8e4d6d24f2da7bd057dc,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=2,Helpful for,5.0,,Helpful for,,2026-05-09T22:43:32+00:00
flipkart_fe7d8c869b2644bb1fc5,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=2,Camera quality good also colour is nice.... thank u so much flipkart,5.0,,Camera quality good also colour is nice.... thank u so much flipkart,,2026-05-09T22:43:32+00:00
flipkart_2fd5fb759f84d2716085,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=2,"This is an absolute banger of a phone if you get your hands on it it's very good for the price it is asking for, its got great performance and also great battery life must buy if you want a budget phone",5.0,,Helpful for,,2026-05-09T22:43:32+00:00
flipkart_9494f19c2993bd969fba,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=2,Very good phone at low price..camera and battery are very good....good phon,5.0,,Very good phone at low price..camera and battery are very good....good phon,,2026-05-09T22:43:32+00:00
flipkart_9eb15407c0c1b48c69b8,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=2,Helpful for,5,,Helpful for,,2026-05-09T22:43:32+00:00
flipkart_3f199d04012d7c63c723,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=2,Nice mobile value for 🤑,4.0,,Very Good,,2026-05-09T22:43:32+00:00
flipkart_21a1c356ae398afd072e,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=2,Awesome product great camera and best battery performance,5.0,,Awesome product great camera and best battery performance,,2026-05-09T22:43:32+00:00
flipkart_836b74c9b7dae78f6339,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=2,Helpful for,4,,Helpful for,,2026-05-09T22:43:32+00:00
flipkart_95777b5f317236b6c5a7,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=2,Good phone within this budget,5.0,,Excellent,,2026-05-09T22:43:32+00:00
flipkart_bb6e7aed87c0c9aedf98,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=2,Helpful for,3.0,,Good,,2026-05-09T22:43:32+00:00
flipkart_4d4713ab9f76d6680c75,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=2,Helpful for,2,,", Vasco Da Gama",,2026-05-09T22:43:32+00:00
flipkart_b9666b4e2306c1381ee7,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=3,Good mobile wid this pri,3.0,,Good mobile wid this pri,,2026-05-09T22:43:37+00:00
flipkart_5a55b56f5101527a7639,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=3,Helpful for 3,3,,", Gautam Buddha Nagar",,2026-05-09T22:43:37+00:00
flipkart_38537e33358e115a1b35,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=3,This price in better phone,5.0,,This price in better phone,,2026-05-09T22:43:37+00:00
flipkart_5fee7e9531d5e14ae8bb,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=3,Helpful for 2,2,,", Allahabad",,2026-05-09T22:43:37+00:00
flipkart_b6c6031b22f743e1bf59,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=3,Nice 👍🏻 phone 🤳🏻,5.0,,Nice 👍🏻 phone 🤳🏻,,2026-05-09T22:43:37+00:00
flipkart_304e9ca6ec1da5a5504f,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=3,Helpful for 1,1,,Helpful for 1,,2026-05-09T22:43:37+00:00
flipkart_5b3f807dc86ead17b384,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=3,Good Phone at low price,5.0,,Good Phone at low price,,2026-05-09T22:43:37+00:00
flipkart_bd30aa969f9efaea1a5c,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=3,Helpful for 1,5.0,,Helpful for 1,,2026-05-09T22:43:37+00:00
flipkart_e9c4b1e4b6983925149e,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=3,Great value for money,5.0,,Great value for money,,2026-05-09T22:43:37+00:00
flipkart_3341d1801b3a00678582,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=3,Very good Camera ❤️👌🏻,4.0,,Very good Camera ❤️👌🏻,,2026-05-09T22:43:37+00:00
flipkart_fdb6c20d993c76a9c791,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=3,Camera nice according to price of this pr,4.0,,Camera nice according to price of this pr,,2026-05-09T22:43:37+00:00
flipkart_0bdb155b95b72a1b39c7,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=3,One of the best thing in this product is designed of camera.,4.0,,Pretty good,,2026-05-09T22:43:37+00:00
flipkart_7ae0a584e5efb5c2f14a,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=3,Review for: Color FOREST GREEN • RAM 6 GB • Storage 128 GB,4.0,,Helpful,,2026-05-09T22:43:37+00:00
flipkart_6d99084a2f2833a51b35,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=4,Helpful for 1,4.0,,Pretty good,,2026-05-09T22:43:42+00:00
flipkart_d27b3c36e278bcbec066,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=4,"Good condition, easy charge and easy down.",4.0,,Very Good,,2026-05-09T22:43:42+00:00
flipkart_5311473e90b0f636b8ea,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=4,Helpful for 2,5.0,,Best phone,,2026-05-09T22:43:42+00:00
flipkart_3892b1dfe0123fc0eac0,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=4,Superb performance,5.0,,Superb performance,,2026-05-09T22:43:42+00:00
flipkart_575515434a2154735274,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=4,Verry good product 😊 thenk you Messo 🥰,5.0,,Verry good product 😊 thenk you Messo 🥰,,2026-05-09T22:43:42+00:00
flipkart_ef17c5781efcf01d741f,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=4,Good purchased 👍,5.0,,Very good 👍,,2026-05-09T22:43:42+00:00
flipkart_7e701f0ca0b3e563c0a1,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=4,Review for: Color ICE BLUE • RAM 6 GB • Storage 128 GB,5.0,,Best in the market!,,2026-05-09T22:43:42+00:00
flipkart_f1eae58be83daec98bb1,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=4,Goods looking and wonderful design,5.0,,Goods looking and wonderful design,,2026-05-09T22:43:42+00:00
flipkart_1a12819400729682cf01,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=5,Each and every thing is perfect in this mobile,5.0,,Each and every thing is perfect in this mobile,,2026-05-09T22:43:46+00:00
flipkart_8c0e7e08bc08985226a3,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=5,Front camera is not good,3.0,,Front camera is not good,,2026-05-09T22:43:46+00:00
flipkart_1638f73016182ff3d5a2,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=5,Display and camera quality not good,3.0,,Display and camera quality not good,,2026-05-09T22:43:46+00:00
flipkart_21e5ff270c822817f49a,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=5,Nice phone and nice feature,5.0,,Nice phone and nice feature,,2026-05-09T22:43:46+00:00
flipkart_c3027b6583950381efa0,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=5,Excellent Mobile in this rate,5.0,,Best in the market!,,2026-05-09T22:43:46+00:00
flipkart_50230e6595fa39311b85,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=5,It is value for money . It's awesome,5.0,,Awesome,,2026-05-09T22:43:46+00:00
flipkart_9ff55455da131cccaec9,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=5,After long use I realised it's value for money,5.0,,After long use I realised it's value for money,,2026-05-09T22:43:46+00:00
flipkart_f3f7efbcd88df24e443f,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=5,", Murshidabad District",4,,", Murshidabad District",,2026-05-09T22:43:46+00:00
flipkart_3aba14d56670d002e6ed,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=5,Verified Purchase,4,,· 4 months ago,,2026-05-09T22:43:46+00:00
flipkart_26cc78e5f61b7599501f,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=5,Very good mobile in budget to use it.,4.0,,Good quality product,,2026-05-09T22:43:46+00:00
flipkart_ce21bba465651024fdd4,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=5,Good quality product,4.0,,Good quality product,,2026-05-09T22:43:46+00:00
flipkart_169a56eca8cc547f3aa4,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=6,Camera is very poor,3.0,,Camera is very poor,,2026-05-09T22:43:52+00:00
flipkart_2668f33c2e33ee57081b,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=6,Not good performance,1.0,,Not good performance,,2026-05-09T22:43:52+00:00
flipkart_be715460f98a255ee50e,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=6,Camera quality is amazing but the mobile heats alot,5.0,,Camera quality is amazing but the mobile heats alot,,2026-05-09T22:43:52+00:00
flipkart_80d91335177906d13de9,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=6,Helpful for 1,1.0,,"Worst Processor, Worst Quality... completely Waste Of Money. Disgusting",,2026-05-09T22:43:52+00:00
flipkart_9686200f5b054e63795b,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=6,This product high weight or big phone it is difficult to carry phone in pocket 🥲,2.0,,Expected a better product,,2026-05-09T22:43:52+00:00
flipkart_49a418073c257cf2b18f,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=6,Very good product,5.0,,Awesome,,2026-05-09T22:43:52+00:00
flipkart_fa888c1ee875b6cb3aef,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=7,Good for daily usage and worth of money,4.0,,Good for daily usage and worth of money,,2026-05-09T22:43:57+00:00
flipkart_acc859ef56cf701c5679,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=7,Review for: Color ICE BLUE • RAM 6 GB • Storage 128 GB,4.0,,Helpful,,2026-05-09T22:43:57+00:00
flipkart_f56ed3f247e67e29847b,realme_narzo_70x_5g,Realme Narzo 70x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-70x-5g-ice-blue-128-gb/product-reviews/itm4ef66169ea11b?pid=MOBHYCWQUSWGF6FT&page=7,"My husband liked this product very much and it has been working well ever since I bought it and he like it a lot too, just make sure that the phone doesn't get affected by the evil eye now, that's all",5.0,,Helpful,,2026-05-09T22:43:57+00:00
