review_id,product_id,product_name,brand,marketplace,source_url,raw_text,rating,review_date,review_title,reviewer_name,scraped_at
flipkart_c5185c889315341377b6,realme_narzo_90x_5g,Realme Narzo 90x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-90x-5g-flash-blue-128-gb/product-reviews/itma63c5c5ce781a?pid=MOBHGUHGEGQQTHY2,Helpful for 2,2,,Helpful for 2,,2026-05-10T06:23:36+00:00
flipkart_06d38b0cd4006979611d,realme_narzo_90x_5g,Realme Narzo 90x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-90x-5g-flash-blue-128-gb/product-reviews/itma63c5c5ce781a?pid=MOBHGUHGEGQQTHY2,Helpful for 1,4.0,,Good,,2026-05-10T06:23:36+00:00
flipkart_75666cfc04e993540408,realme_narzo_90x_5g,Realme Narzo 90x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-90x-5g-flash-blue-128-gb/product-reviews/itma63c5c5ce781a?pid=MOBHGUHGEGQQTHY2,Helpful for 1,1,,Helpful for 1,,2026-05-10T06:23:36+00:00
flipkart_63da708a736d983d0bb7,realme_narzo_90x_5g,Realme Narzo 90x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-90x-5g-flash-blue-128-gb/product-reviews/itma63c5c5ce781a?pid=MOBHGUHGEGQQTHY2&page=2,Good mobile good looks,5.0,,Good mobile good looks,,2026-05-10T06:23:43+00:00
flipkart_5146481ecf3389fd74ad,realme_narzo_90x_5g,Realme Narzo 90x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-90x-5g-flash-blue-128-gb/product-reviews/itma63c5c5ce781a?pid=MOBHGUHGEGQQTHY2&page=2,This product is good of that budget.,5.0,,Excellent,,2026-05-10T06:23:43+00:00
flipkart_546161950c84d8ee9298,realme_narzo_90x_5g,Realme Narzo 90x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-90x-5g-flash-blue-128-gb/product-reviews/itma63c5c5ce781a?pid=MOBHGUHGEGQQTHY2&page=2,Latest phone for my mom. She like it but due to a new OS/UI she is not familiar with all functions and features.,5.0,,Helpful for 1,,2026-05-10T06:23:43+00:00
flipkart_e915ebc85f05f2281013,realme_narzo_90x_5g,Realme Narzo 90x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-90x-5g-flash-blue-128-gb/product-reviews/itma63c5c5ce781a?pid=MOBHGUHGEGQQTHY2&page=2,"Ok good performance,",5.0,,Excellent,,2026-05-10T06:23:43+00:00
flipkart_226ab9db0c5d6b265178,realme_narzo_90x_5g,Realme Narzo 90x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-90x-5g-flash-blue-128-gb/product-reviews/itma63c5c5ce781a?pid=MOBHGUHGEGQQTHY2&page=2,", Dhanbad",5.0,,Awesome,,2026-05-10T06:23:43+00:00
flipkart_f0f073de649d83939605,realme_narzo_90x_5g,Realme Narzo 90x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-90x-5g-flash-blue-128-gb/product-reviews/itma63c5c5ce781a?pid=MOBHGUHGEGQQTHY2&page=2,", Dhanbad",3,,", Dhanbad",,2026-05-10T06:23:43+00:00
flipkart_973c10e91c2c325cacc3,realme_narzo_90x_5g,Realme Narzo 90x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-90x-5g-flash-blue-128-gb/product-reviews/itma63c5c5ce781a?pid=MOBHGUHGEGQQTHY2&page=2,Good quality,5.0,,Good quality,,2026-05-10T06:23:43+00:00
flipkart_b27b16f5e22f7e9fb936,realme_narzo_90x_5g,Realme Narzo 90x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-90x-5g-flash-blue-128-gb/product-reviews/itma63c5c5ce781a?pid=MOBHGUHGEGQQTHY2&page=2,Review for: Color Maroon Red • RAM 8 GB • Storage 128 GB,5.0,,Helpful,,2026-05-10T06:23:43+00:00
flipkart_3c8429354c9201db7bcd,realme_narzo_90x_5g,Realme Narzo 90x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-90x-5g-flash-blue-128-gb/product-reviews/itma63c5c5ce781a?pid=MOBHGUHGEGQQTHY2&page=2,Good mobile phone realme narzo 90x,4.0,,Good quality product,,2026-05-10T06:23:43+00:00
flipkart_8b0e2d9b312b757cf9ba,realme_narzo_90x_5g,Realme Narzo 90x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-90x-5g-flash-blue-128-gb/product-reviews/itma63c5c5ce781a?pid=MOBHGUHGEGQQTHY2&page=2,Good quality product,4.0,,Good quality product,,2026-05-10T06:23:43+00:00
flipkart_a59c0f191d8d10e9a67a,realme_narzo_90x_5g,Realme Narzo 90x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-90x-5g-flash-blue-128-gb/product-reviews/itma63c5c5ce781a?pid=MOBHGUHGEGQQTHY2&page=2,Review for: Color Nitro Blue • RAM 8 GB • Storage 128 GB,5.0,,Helpful,,2026-05-10T06:23:43+00:00
flipkart_341e434160ec162e4e32,realme_narzo_90x_5g,Realme Narzo 90x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-90x-5g-flash-blue-128-gb/product-reviews/itma63c5c5ce781a?pid=MOBHGUHGEGQQTHY2&page=2,Flipkart Customer,1,,Helpful,,2026-05-10T06:23:43+00:00
flipkart_2470100e00768fdc5c26,realme_narzo_90x_5g,Realme Narzo 90x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-90x-5g-flash-blue-128-gb/product-reviews/itma63c5c5ce781a?pid=MOBHGUHGEGQQTHY2&page=2,Verified Purchase,1,,· 1 month ago,,2026-05-10T06:23:43+00:00
flipkart_b12255d18843e85a0576,realme_narzo_90x_5g,Realme Narzo 90x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-90x-5g-flash-blue-128-gb/product-reviews/itma63c5c5ce781a?pid=MOBHGUHGEGQQTHY2&page=2,Great mobile in this price,5.0,,Awesome,,2026-05-10T06:23:43+00:00
flipkart_4597d125689fbe573037,realme_narzo_90x_5g,Realme Narzo 90x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-90x-5g-flash-blue-128-gb/product-reviews/itma63c5c5ce781a?pid=MOBHGUHGEGQQTHY2&page=3,Camera quality is poor,2.0,,Could be way better,,2026-05-10T06:23:49+00:00
flipkart_3255b000bbc663d9ba87,realme_narzo_90x_5g,Realme Narzo 90x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-90x-5g-flash-blue-128-gb/product-reviews/itma63c5c5ce781a?pid=MOBHGUHGEGQQTHY2&page=3,", Udham Singh Nagar District",1,,", Udham Singh Nagar District",,2026-05-10T06:23:49+00:00
flipkart_c818b5bdaefe63743720,realme_narzo_90x_5g,Realme Narzo 90x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-90x-5g-flash-blue-128-gb/product-reviews/itma63c5c5ce781a?pid=MOBHGUHGEGQQTHY2&page=3,Phone hang after call end.,1.0,,Highly worst phone.,,2026-05-10T06:23:49+00:00
flipkart_d1059d356028a56f6b70,realme_narzo_90x_5g,Realme Narzo 90x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-90x-5g-flash-blue-128-gb/product-reviews/itma63c5c5ce781a?pid=MOBHGUHGEGQQTHY2&page=3,Helpful for 6,1,,Helpful for 6,,2026-05-10T06:23:49+00:00
flipkart_b65756041601303a56d3,realme_narzo_90x_5g,Realme Narzo 90x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-90x-5g-flash-blue-128-gb/product-reviews/itma63c5c5ce781a?pid=MOBHGUHGEGQQTHY2&page=3,", Sri Potti Sriramulu Nellore District",1,,", Sri Potti Sriramulu Nellore District",,2026-05-10T06:23:49+00:00
